Time[s],Speed[m/s],X[m],Z[m]
0.0,0.02309736713963844,8.084722821598342,-33.970050089839
0.3956506252288818,0.07253814584748099,8.27313769684986,-33.714301759101396
1.018431425094604,0.1533062120629788,8.461552926996422,-33.792138207494496
1.977571964263916,0.274048136578495,8.521503052506407,-33.65870429555928
2.980365753173828,0.3762222987375949,8.375911058705233,-35.059760371586314
3.755996942520142,0.4251501263726105,8.367346950056403,-35.25991123948913
3.979457855224609,0.4332023543834034,8.059031628327304,-35.67133246772025
4.988033771514893,0.4323487140019652,7.767845096948406,-36.249546085870385
5.980502843856812,0.3744788025691139,7.767845366387161,-36.516413909740805
6.987845897674561,0.2747665837674619,7.605123257964878,-36.638728329250526
7.979658365249634,0.1688386319128154,7.485222709457775,-36.68320630036715
8.983466386795044,0.09929334110708567,7.262550389883549,-36.905596153120946
10.02453327178955,0.1214389464433635,7.125521477848207,-37.272539411650094
10.98160815238953,0.2695638560836668,6.9114131704508335,-37.17246397769869
11.98503255844116,0.5850806902642368,7.091263988198384,-37.08350803617277
13.00397658348083,1.077892210467857,7.87918268762743,-37.55052672794601
14.00377702713013,1.706598727498321,8.735617280080284,-39.04053874479163
15.00228714942932,2.428990588041714,10.525564793187815,-40.797418586214995
16.01296186447144,3.189987383075587,12.521057840971386,-42.97683914829498
17.00658679008484,3.898527663007806,14.782047698756756,-45.790070792067205
18.03649663925171,4.527689577303172,17.428436080782316,-49.270471996930134
19.07118940353394,5.006792336503858,19.218395374694477,-53.99625637891192
20.08991050720215,5.30897115696237,21.18820922082076,-59.06674503386456
20.98455667495728,5.437993876697944,23.149460970017945,-64.02603876173296
22.04315567016602,5.444925489353844,25.316260349933717,-69.09652741668559
23.07559180259705,5.327743806340882,28.031178523778465,-73.14402274656584
24.06459879875183,5.129780780438392,30.720407544102752,-77.46950539344932
25.03413414955139,4.882614698188459,33.09275792792527,-81.87282448801858
26.1021454334259,4.587111631355135,35.54219052694044,-86.28726307642798
27.0277099609375,4.350090754619892,38.15434583889318,-90.00117362576287
28.09171795845032,4.154790314416376,41.417390185833895,-92.36962556332018
29.05532097816467,4.102235544665898,45.87088950846019,-95.13837923739044
30.00193667411804,4.207779327406612,50.48710746571164,-96.67286922464535
31.04845476150513,4.533742938323841,55.24034339780986,-96.22808951843042
32.02293801307678,5.0285873499095,59.496836542803344,-94.82703344311072
33.01941299438477,5.684118517370698,64.43846965574929,-92.25843063694327
34.04313397407532,6.43953922903892,70.75039444326919,-88.93370233028119
35.04483509063721,7.169317441888535,78.03865428341967,-85.69792996514502
36.04807567596436,7.807175112827653,85.34403046135665,-81.8950634735769
37.02408909797668,8.281066615268386,92.7350387355688,-77.72525372489424
38.02709054946899,8.589761441709236,99.4494506787513,-73.31081513719218
39.02320551872253,8.721288548517787,106.79761336828598,-68.57391126207757
40.00324940681458,8.707206512013625,114.32562514308971,-64.28178709388521
41.00929689407349,8.585424550052052,122.15338302690492,-60.123096836920745
42.01331472396851,8.399744249021435,129.57859715908342,-55.31947600583853
43.0316219329834,8.185258069512546,134.56292913262587,-48.514346495020845
44.03643798828125,7.97420498951672,137.19203952115373,-40.530550762344575
45.0076904296875,7.781210668583648,136.96922652859845,-32.64683046291239
46.02705502510071,7.586824983422424,134.86227273382252,-25.219009362827947
47.04175329208374,7.387164110361529,131.44500075176012,-18.76970361811392
48.02562832832336,7.169627354982599,127.10279110072611,-12.38711482795285
48.99898338317871,6.916435859546262,123.00039723809934,-6.527142194521773
49.99241471290588,6.612077208291235,119.03504838210162,-1.3232196276339314
51.03972244262695,6.246141253451478,115.45510179196587,3.602715622957997
52.0680251121521,5.859845305618089,112.3290663427183,8.539770365975418
53.06206464767456,5.485614178915414,109.13452340865486,13.287793733515517
54.04690432548523,5.13836748607659,106.13696731610071,17.6911128287921
54.98808145523071,4.845354172700589,103.18224745160735,21.23823098962263
56.01568984985352,4.578238908659328,100.70712302735645,25.23012885525344
56.99859237670898,4.373011424464946,98.27482727512334,28.843963971344255
58.00748753547668,4.203687174948449,95.73120255592802,32.135333800022536
59.01666474342346,4.061622640724306,92.63947391247304,34.94856544450209
60.03019332885742,3.931567581097783,90.36134886297305,37.928589478900655
61.01031756401062,3.807170693873203,87.80060776048711,40.71958213711457
62.02608275413513,3.674180268509327,85.00007240925272,43.2770654501492
62.82499670982361,3.566734973058274,84.03230562586924,43.988712980234546
63.00889420509338,3.541867068871436,82.51642543932932,44.92275036378102
64.0403163433075,3.403919061693844,79.0393318835899,46.21261151343114
65.08650946617126,3.271879918577995,75.06552637985716,46.223731005856635
66.13281464576721,3.154143636037751,71.63127736762497,45.20073768078425
67.01498627662659,3.069048262408995,68.86504079437898,43.86639856143215
68.04765963554382,2.987603248012158,66.02172949332436,42.02056277848287
69.00821900367737,2.929756663686392,63.37538808453469,40.941971990575695
70.00390148162842,2.887444318350104,60.75474261363428,39.36300403149684
71.00297498703003,2.86068444757636,58.30538678496337,37.01679107949785
72.00208783149719,2.844105891165179,56.19859030958377,35.915961306032365
73.00317120552063,2.827801188660536,53.697834620207864,35.27103073191462
74.00595498085022,2.797765087289672,50.93157774904121,35.99379775442546
75.00681018829346,2.738415038658521,48.533576554371486,37.89523100020953
76.02623105049133,2.633747110652695,46.78645914143074,39.77442526043529
77.04026007652283,2.477649954636979,45.784433057692084,41.39787118921612
77.99115180969238,2.285136015292088,44.748147075846575,43.59953073756173
78.98964929580688,2.044155168366641,43.76324824294807,45.601039416589884
79.99137926101685,1.778662534026635,42.95819915092624,47.54695063278325
80.98379516601562,1.51202172263532,42.7954747415312,48.25859816357592
81.98713803291321,1.260267274255003,42.70126403800368,49.00360417235239
82.995041847229,1.04881890063018,42.06750133663241,50.73824502751012
83.98469519615173,0.9085876511541966,41.425177086223854,52.02810617645292
84.98353552818298,0.8675202300789974,40.928445280358865,53.25125037013545
85.9878523349762,0.964326995245109,40.63725618651392,54.26312420207502
87.03827953338623,1.247476692488744,40.21760349295213,55.330595498264024
88.04721641540527,1.707829174154522,39.67805045472262,56.65381512519063
88.42799687385559,1.927307043711884,39.55815034489081,56.84284650066795
88.98804450035095,2.289906362893948,37.98232331494965,58.833235687270616
89.97748494148254,3.018763702278407,35.58432631915133,62.05788856068861
90.98603367805481,3.813842043201521,32.835197541071864,65.5160507792859
91.98772072792053,4.568052984325825,29.409498907940097,68.8963765494901
93.05473375320435,5.233218571622201,22.832176322852575,71.89863956803234
94.05179858207703,5.651214683897261,17.976261164560366,76.04621033186399
94.99974584579468,5.829611456041405,13.051838602012868,79.63780646310381
96.0008270740509,5.787388229139501,7.579312765846366,82.64006948164604
96.9965147972107,5.554248741908213,2.0382778748527066,84.85284852241715
97.99152135848999,5.208398540375835,-2.3894094531562593,85.89808083234051
99.01229333877563,4.833846812022362,-8.572756239085749,85.48665960410939
99.99515390396118,4.539242787508378,-12.717826071520921,84.95292395636855
100.9856169223785,4.362964741147,-16.65735661300203,84.06336454323137
102.0032601356506,4.320450060507367,-20.562633247889995,82.43991861374323
103.0353500843048,4.386797606714586,-24.81904548313282,80.23825906681226
104.0233883857727,4.489471181042586,-29.503667613317873,78.70376907955733
105.0078091621399,4.560061179940448,-33.999877561286304,77.53622234941693
106.0062139034271,4.544411612728273,-38.57316792100827,76.1240467809644
106.9882500171661,4.422508423909868,-43.03512592876039,74.60067628542765
107.9953036308289,4.20762666090596,-47.20590215842732,73.16626173141682
108.9809274673462,3.96246907418721,-50.60590640066366,70.95348269135305
110.0243225097656,3.742650012819329,-52.567133105554866,67.58427641428166
111.0413510799408,3.637827162618418,-53.21803913682685,63.83700738625564
112.0215380191803,3.677464948584229,-53.046778427049304,60.41220364564215
113.016597032547,3.85912431502135,-51.5394967208239,57.27650671445738
113.9962642192841,4.141909877606683,-49.24430910610155,53.48475971602207
115.0043523311615,4.479761459087206,-46.71788287533325,50.03771699055759
116.0242187976837,4.801900404571857,-43.968787248307365,46.06805810836312
117.0231595039368,5.047537090055076,-41.065539699099894,40.74182112267288
118.0222949981689,5.202551769048402,-38.881683931911255,35.61573500417814
119.0566849708557,5.276632848203263,-36.064063945130634,31.890704961710426
120.0079271793365,5.294030922035961,-33.263570751626354,27.932165573356095
121.007851600647,5.292653789917933,-30.343172528514973,24.60743726669401
122.0234260559082,5.297432089518303,-27.53411027185405,20.426508024878554
123.0170922279358,5.32112040230298,-24.7764316508375,15.911994002517748
124.0034184455872,5.363409868530594,-22.378447900390302,11.886737658195813
125.0164947509766,5.418536457982208,-19.53511901951219,7.917078777415987
126.0365259647369,5.47582785778589,-16.794558720133335,3.8918224323867268
127.1116645336151,5.529899370584566,-14.26810426271844,-0.9562763691047804
128.1508839130402,5.574054619895202,-10.885219896880795,-7.672449938396553
129.142138004303,5.613236052990969,-7.476634889254629,-12.509429247462567
130.1741445064545,5.66000336228534,-4.299282561315596,-18.5806722426366
131.1158933639526,5.715724847655562,-2.5093431730796367,-21.527337798344035
132.1312854290009,5.793196626710063,2.389444802230998,-27.921046080223277
133.0790374279022,5.877987582533826,5.575375122353979,-33.32511951501394
134.0335114002228,5.966081837822823,9.549228086122461,-38.55128106746009
134.9970242977142,6.045707970442667,12.803682877494662,-44.16662486328637
136.1249816417694,6.111291428777673,16.18660603841703,-49.0592016358945
137.131206035614,6.131737822509651,19.689437777901173,-55.28611752785473
138.1571316719055,6.102360041075678,22.918213586191452,-60.768027411745805
139.1668238639832,6.009227877717589,25.47040844973679,-65.93859150064985
140.1846764087677,5.836147730168852,28.014044198819715,-71.60953275931092
141.1931772232056,5.579185243700785,31.405554605235963,-76.78009684821497
142.1981024742126,5.249177475219259,34.04340790958248,-82.77350339428857
143.1524872779846,4.900097378978018,37.44348604628484,-86.78764024618502
144.0851545333862,4.576597740203998,40.48385850765778,-89.86773971382766
145.0972502231598,4.317540703465793,43.404335510432254,-93.58165026386989
145.8919968605042,4.230061016406546,44.44063277577032,-94.60464358894227
146.0114917755127,4.227856938458638,45.151481401084,-95.29405213488396
147.0228514671326,4.335529046594849,50.13596756810612,-96.71734719576197
148.1520545482635,4.720576391890981,55.59147898539697,-95.59427843603086
149.002790927887,5.16192470420032,61.124058359005886,-93.21470700675538
149.9926145076752,5.770939501510612,66.86218281887254,-91.20207883388709
150.9860336780548,6.400396402800261,74.14189920291791,-89.74542529502527
151.9985311031342,6.97725002381179,81.23316558988694,-85.37546467843981
152.9973857402802,7.426258016543898,87.5621983843964,-81.36132782583604
154.1394567489624,7.767620612910689,96.19504433175051,-77.61405879781003
155.1566362380981,7.92979920390542,101.66761705852448,-72.92163289381205
156.1635849475861,7.988798908210923,108.26212360275326,-68.8630180715063
157.1244289875031,7.979459701783586,115.25915090952607,-64.99343462397056
158.1185939311981,7.923638280535259,121.90501763807372,-60.178694299755534
159.1367225646973,7.828896475502392,128.4566652399144,-55.18604209390332
160.1432495117188,7.700561735810387,134.87984114283444,-50.30458481372069
161.1599450111389,7.536013405469841,138.41678605501224,-43.14363153821399
162.1370351314545,7.347180103658265,138.5108550144259,-35.43782312183363
162.9926254749298,7.161662722007582,136.42959724555325,-28.31022832431074
164.0060560703278,6.924648904530705,133.2863811244746,-21.89428105687319
164.9983675479889,6.680741500531608,129.51798837524598,-16.212220305079295
166.1061308383942,6.398152543155985,125.78385929672594,-10.585757016827513
167.1865103244781,6.111090437943496,122.08399743790682,-5.248400538004461
168.125789642334,5.850668862622405,118.92369819166132,-0.3891822433801373
169.1202449798584,5.565174815938711,116.07172313680014,4.069734314731233
170.1893515586853,5.254715303056247,112.59455065218953,9.106864492407386
171.1393985748291,4.988028464137281,109.98238478811685,13.398988659892419
172.1061069965363,4.740277144747362,107.43017621393845,17.36864754208689
172.8769967556,4.568967390040208,106.22259064745067,19.09216890481913
173.0003464221954,4.544068654374848,105.27194130316781,20.248596141826724
174.0629684925079,4.361433815040672,102.32578338262738,24.07370161895317
175.2793834209442,4.217807047457803,99.87635048502172,28.265750353194118
175.9951229095459,4.157786773517157,97.68386007170818,31.490403225904796
177.0079321861267,4.086345190818059,94.86617723780354,35.04864087774617
178.0124816894531,4.009647391013144,92.40819847320705,38.340010707131775
179.0423080921173,3.904647924141538,89.96734886322052,41.753694954612456
180.0294539928436,3.770150832387413,87.39804051715363,44.93386985691383
181.1630539894104,3.580516397488601,84.56324561995442,47.88053541262127
182.1124300956726,3.408185093232063,81.83123998234005,49.29271098178112
183.1322612762451,3.229502586632788,78.91940509387302,48.89240924526816
184.14768409729,3.075074363011524,75.76778046138395,47.569189618341554
185.1058752536774,2.95948157736955,72.9415990760965,45.890146226018615
186.1217560768127,2.870200959950393,70.38947024082164,44.41125370159848
187.1540327072144,2.809320178082863,68.07713666936317,43.210348494181595
188.1234822273254,2.771514793349235,65.5078732680868,42.23183313951851
189.1143360137939,2.743397829820803,62.45045016922292,40.91973300501739
190.1329708099365,2.717042304028667,59.744161202942074,39.45195997302275
191.1144170761108,2.687714719532595,56.789499729952,39.11837519318473
192.099160194397,2.650556468555083,53.39806062790578,38.91822432528191
192.9969851970673,2.60870154616409,50.37488202697241,38.996060774382336
193.9916117191315,2.553479548007755,47.326000221872725,40.78629909308218
194.9768559932709,2.48925751626888,45.5617540957605,42.865644221918075
195.5059967041016,2.450044871353115,45.34764502800551,43.3882603765261
195.9905824661255,2.410376204294319,44.55116076422594,45.12290123239116
196.9901061058044,2.313356725483246,43.51487463129829,47.502472662373954
197.9866507053375,2.188804797172365,42.90680413316519,49.27047199622281
198.9971058368683,2.026381085770802,42.56422419655475,51.194144226857865
199.9952745437622,1.828442963575919,42.64985564952633,53.15117493547672
200.9896991252899,1.602954959149852,43.08662517674366,54.24088521651671
202.0698957443237,1.351843310092591,43.16369660538193,55.41955143978994
202.9897723197937,1.165953123647009,43.12943409331814,56.420305779304016
204.0542743206024,1.033738030384418,42.87250141302328,57.4877770747857
205.0531356334686,1.043202763821939,42.88106513996972,57.57673301631161
205.4309968948364,1.090697841454821,42.872500855346416,57.587852509444424
205.9873631000519,1.210907949045978,42.35864385668941,58.24390257598766
206.9895401000977,1.589453638611937,41.27954414135982,59.67831712999849
207.9894046783447,2.171623379796251,39.32689344869965,61.31288255191214
208.9790167808533,2.911687898201031,37.545526300951984,63.281032753663816
209.974760055542,3.745808988414685,35.05332503662832,66.39449069999759
211.0927948951721,4.663402622629168,30.40294152777713,70.36414958077741
212.0389649868011,5.317613603065095,22.652314614428054,76.43539257524412
213.0510151386261,5.808908172165713,16.066436982012828,79.40429711650987
213.9905846118927,6.037767865146219,10.54252606281057,81.36132782583604
214.9911832809448,6.05206329568832,4.76169255374704,82.61783049679505
216.09481549263,5.861787351965879,-0.8135983372974913,84.6082196833977
217.0925483703613,5.594107811637359,-5.986369929467302,85.88696133991502
217.9849021434784,5.348550961013802,-10.388363466241119,86.5874893782822
219.012374162674,5.117965949408684,-15.115801038043331,84.4303078010532
220.1298594474792,4.961917119603883,-19.48354955041061,80.49400739754986
220.9942207336426,4.900558325647673,-24.63920601645525,77.52510285628411
221.9834499359131,4.862565832153775,-29.066904187964422,75.85717895709398
222.9978022575378,4.819875289097912,-34.017020368734144,74.27821099872244
223.9988749027252,4.745984040103632,-39.02708520482061,73.25521767294273
225.0065135955811,4.637337317389926,-43.737404829941674,72.10990992906797
225.9745426177979,4.523722463186309,-48.1993661888583,70.58653943423853
226.9968655109406,4.435788474219222,-51.07696708691065,66.55016359607646
228.0053281784058,4.423831888482943,-53.00394484064132,62.2246809499003
228.9747114181519,4.506554958411392,-53.83470331496781,58.032632215659355
229.9830553531647,4.689225644871906,-51.094178664768236,54.029614856895726
231.0051252841949,4.946304882506995,-47.80554069172176,49.971000034589984
232.0336720943451,5.229814512037913,-44.9194173715343,46.079177601495935
232.9979391098022,5.472043655323455,-41.61364871161735,41.197720321313305
234.0117757320404,5.664907183109718,-38.14515577450631,36.19394862232828
235.0089583396912,5.775894264087315,-34.92501993194906,31.568239674297892
236.0193827152252,5.813577546732253,-31.884734917658616,25.663789069750198
237.0118510723114,5.799846254469342,-28.767363815260286,20.571061428531934
238.0387513637543,5.76573302223182,-25.812708409110037,15.867516032108453
239.0409474372864,5.743983167666961,-21.89028463161439,11.764423239393418
240.0288043022156,5.754496009853796,-18.17339843984868,8.050512689351198
241.0893113613129,5.810190103789962,-15.107395474192492,3.647193594074616
242.0338540077209,5.895686727855747,-11.75020320443865,-0.7561255012019652
243.008202791214,6.009128779118679,-8.238850319380614,-5.626463288251782
244.0300586223602,6.139882497896493,-5.010114591414115,-10.096499339495967
245.0258736610413,6.259795355512426,-1.8841468915622626,-15.133629517172121
246.0085475444794,6.350335140961072,0.5823730996419803,-20.726734326732775
247.0279490947723,6.393277760085262,4.0509214914028275,-25.908417908062308
248.0288670063019,6.366907786715783,8.264570923666858,-31.434805762362682
249.0248875617981,6.263988572689002,12.221297123967986,-37.31701738205939
250.0105268955231,6.091661688210134,16.237979721596027,-43.19922900104878
251.0169961452484,5.865185975264087,19.560955019124755,-48.39203207621845
252.0093431472778,5.627310589515908,22.609874296769338,-53.106696965774745
253.0087883472443,5.413081387596165,24.93082508655952,-57.09859483211288
254.0044934749603,5.256334611924386,27.51727317622219,-61.05713422046721
254.8629970550537,5.177026072336196,28.536436514718385,-62.42483181851044
255.0289905071259,5.167436865923039,29.93244556119879,-67.28405011242744
256.0067281723022,5.142167397261248,31.90227217527851,-72.91051340067922
257.0100688934326,5.1528254731357,34.17185745056274,-79.13742929334677
258.0113027095795,5.17344908800112,36.61273901713703,-86.40957749523037
259.0057280063629,5.186490946062915,39.73020069892727,-91.46894665775751
260.0213401317596,5.191419985646645,44.6119258490074,-95.50532249521227
261.0244193077087,5.203811220467656,49.02259049591648,-95.81666828949199
262.007951259613,5.247302157905917,55.01765936477507,-94.8603919203872
262.9888665676117,5.344031221683677,59.63387225650437,-95.52756148006326
263.9990515708923,5.512288240529234,65.32918178464648,-94.09314692675974
265.0114078521729,5.748621934208406,70.73329777015186,-92.42522302686228
266.0303955078125,6.037500549896108,76.53992184148532,-89.16721167616781
267.0522022247314,6.351723119434777,82.62060243953842,-86.02039525255756
267.9920828342438,6.638051752305913,88.31587920071716,-82.71790593145379
268.9926879405975,6.918247138227035,94.00258235027579,-79.05959284424635
269.9884085655212,7.15565396356994,100.40012739426959,-75.74598403071708
271.0027735233307,7.343706569183294,107.42285211757886,-71.4538598618174
271.9930830001831,7.468242516933755,114.29998806731868,-68.05129510676223
272.9993469715118,7.532213368267757,121.17710812654033,-64.02603876173296
274.0269284248352,7.533442464525915,127.83154519991625,-59.84510951991751
275.0012099742889,7.479694346955537,133.22698028294678,-53.618193627957275
275.9897444248199,7.378028986979724,137.86875089306628,-47.73598200826057
276.9990003108978,7.234975010541171,138.30538973023272,-39.807783739126414
278.0323231220245,7.05766916534367,136.91780892600605,-30.86771163663804
279.048840045929,6.861742477550567,133.47484459172975,-24.6963932075126
280.0203037261963,6.660611119469426,129.76640142738896,-19.06992991926082
281.0153098106384,6.444362941573877,125.15872932400235,-14.510937927198043
282.0077533721924,6.22033063365495,121.17625277843642,-9.718436589248647
283.0199177265167,5.984102605493819,117.89604893498681,-4.647947934296015
284.0125858783722,5.745440180054278,114.23903780536656,-0.7227670239254858
285.0183463096619,5.498115443742472,110.8132470054293,4.525633514786298
285.9955945014954,5.255852198006028,107.92702027199036,9.06238652199809
287.00688123703,5.009167761747429,105.07505995309216,13.165479314713124
287.99320936203,4.780497973452785,102.52285220382619,17.257452615002666
288.7539968490601,4.617627827263937,101.40090994069745,19.01433245571871
288.98712682724,4.570658035973572,100.36461590758759,20.382030053761934
289.9992525577545,4.385199939771924,98.56606565489228,24.651915237103307
290.9896273612976,4.233557377026958,96.05669520023599,28.043360499732994
291.9904940128326,4.106011196559139,93.3075300526783,31.256893879310855
292.9901056289673,3.994215592636361,91.03796579528738,34.414829796761246
293.9885692596436,3.884921621907299,89.20517849667628,37.695080132306714
294.9924325942993,3.765876716626523,87.40664619067154,41.286676262839215
296.0024464130402,3.631550461288988,85.00862362513024,44.45573167200778
296.9932878017426,3.488994360075966,81.95972704001608,47.07993194101001
298.0581393241882,3.335945122821509,78.48263341849447,48.48098801703704
299.0754809379578,3.204187005599048,75.28817844636295,48.069566788805915
299.9845871925354,3.106885557439845,72.49624423277814,47.43575570640635
300.4869968891144,3.062254414281883,71.68264382927883,47.235604838503534
300.9913735389709,3.023392834297674,69.9012883809611,46.64627172722058
301.9952790737152,2.959009197715374,67.22925814701823,45.36753007141059
302.9871082305908,2.901997768108386,64.754205718341,43.94423500982525
303.9845039844513,2.839476093250233,62.244896134283756,42.43198400742132
304.9863543510437,2.765260258638456,59.77840461171682,41.197720321313305
305.9881916046143,2.681973882407949,57.3975508263421,40.486072791227954
306.9904656410217,2.598932930745795,54.95674459591804,40.096890548555145
307.9949781894684,2.526653088454236,52.77287288423781,38.61799802342769
309.0184116363525,2.468876816876083,50.82878827071397,38.79590990647952
310.0211820602417,2.4201051940578,48.781926969631996,39.896739680652324
310.9836058616638,2.361713427305137,46.9662976538738,41.50906611630034
312.1014108657837,2.247002151339925,45.60457100907647,43.58841124442891
313.1120953559875,2.073762899522283,44.81664815993424,45.8011902844927
314.1012487411499,1.833532394021578,44.33704010118677,47.68038454471846
314.9873044490814,1.574409013339983,43.985896266692734,49.47062286412562
315.9883406162262,1.274315540671868,43.806042390623574,50.34906278483731
316.9811313152313,1.032776883867807,43.848863102428986,50.4268992332304
317.9929528236389,0.9174229860001817,44.08009606719259,50.64928908669153
317.9999969005585,0.9171831277877192,44.11435324561727,50.60481111557491
318.990974187851,0.9923899796640457,43.89167842122344,51.44989255830279
320.0579257011414,1.312676510694307,43.55766665503087,52.650797766427004
321.0437862873077,1.819648784365064,42.88964498463253,54.77462086425755
321.992992401123,2.458427553126453,41.476533508369734,57.398821133967104
322.9849135875702,3.217838068655454,39.36115538774285,60.323247704116234
323.9918155670166,4.002590501617875,37.69111330176203,64.2373091227686
325.0852789878845,4.77456287311626,35.96111693754524,69.54130712360784
326.1731469631195,5.376077742275761,27.80797803746267,72.63252608367598
327.0440111160278,5.700700622269368,22.044260532818804,74.9453805583985
327.9977748394012,5.883626848697971,15.261407035410526,77.01360619410158
329.014354467392,5.891507264567656,8.94102365651039,79.32646066811677
329.9899117946625,5.753750808648286,3.2372664651609884,81.03886253842352
330.9771392345428,5.523584628357004,-2.2780757984787305,83.07372969614279
331.9841039180756,5.259470944133412,-5.678060270839863,84.20791794759208
333.0020806789398,5.024588593631479,-11.244782109688925,86.88771568013642
334.0377793312073,4.864595311796971,-15.818062824600574,85.43106214056728
335.0201787948608,4.801559368921447,-20.40847702157348,82.70678643761364
336.0091979503632,4.813597348205832,-26.557575236679863,80.93878710376478
337.0333824157715,4.872909983630989,-31.39635186742612,79.64892595552931
338.0079245567322,4.936194959353447,-35.74697676652371,77.05808416451087
339.013679265976,4.977979610946578,-40.17468115747391,74.71187121251188
339.998382806778,4.984099363851175,-45.33034456872263,72.5769286208412
341.024023771286,4.963749583511174,-49.389795686108656,69.88601139587136
341.9951875209808,4.943986089069071,-52.67847897729657,65.96083048550084
343.0157878398895,4.953065131138547,-52.92687299858724,61.335121536763126
344.006822347641,5.012009140109234,-50.80297534036376,56.99851939816148
345.0029306411743,5.125496196148559,-48.10527419626167,52.30609349345616
346.0139768123627,5.282718527718584,-45.10781823963407,48.18076171518282
347.0128033161163,5.453368437992212,-41.690712843865015,43.78856211233173
348.0102601051331,5.608570727240506,-38.84740745883721,39.47419895858106
349.1341395378113,5.732886238466246,-35.75573910117602,34.425949288479416
350.1569404602051,5.782911424402569,-33.12653690786188,29.266504692708196
351.1381423473358,5.77522708266688,-30.651487388297554,24.229374515739366
352.1576554775238,5.725642674463991,-26.754765723479185,19.41463419152434
353.1668131351471,5.66114767908851,-23.09783703335717,15.178107486874094
354.0929584503174,5.613326516495702,-19.535110125839026,11.419718966422575
355.0382511615753,5.595385252851048,-15.741146079523965,6.749532047275575
356.115453004837,5.625181472170846,-12.195541829376264,1.990389186602659
357.0194444656372,5.689778245635067,-9.56631107904682,-1.8235967966836464
358.1538236141205,5.804796346906913,-7.031284990773412,-5.682060751086571
359.1321423053741,5.913423290387038,-4.37635707583025,-11.097253679010045
360.1380844116211,6.01632146724083,-1.156181578417868,-18.66962818345519
361.1391937732697,6.102658369836616,2.3723150925836616,-24.440644876774996
362.1251029968262,6.175939633739552,6.414675094337528,-28.755008030525666
363.1286458969116,6.248507050982934,9.686253042639578,-35.115357834421104
364.1272418498993,6.324946312631493,13.20619949121995,-39.974576129045424
365.1333017349243,6.399351364794853,16.79466437977157,-44.51132913625722
366.114581823349,6.446144842842133,20.297492839682125,-50.09331445339238
367.116054058075,6.43085371266501,23.877405421144843,-55.64194129254374
368.0974676609039,6.31743847345689,27.19182799416212,-61.14609016199313
369.1091768741608,6.075654792189879,29.358631984536167,-66.93934584016392
